meal_id,name,meal_type,calories,protein_g,carbs_g,fats_g,fiber_g,sodium_mg,sugar_g,prep_time_min,is_diabetic_friendly,is_heart_healthy,is_low_sodium,is_low_carb,is_high_protein,is_low_fat,is_soft_food,is_vegetarian,is_gluten_free
1478,Grilled Pork Tenderloin (V31),dinner,311,27.7,10.4,12.1,1.7,794,9.6,45,1,0,0,1,1,0,1,0,0
1479,Eggplant Parmesan (V31),dinner,343,12.7,31.6,16.3,4.5,555,8.9,15,0,0,0,0,0,0,1,1,0
1480,Baked Salmon with Broccoli (V32),dinner,427,36.0,13.5,20.2,4.5,670,15.1,60,1,0,0,1,1,0,1,1,0
1481,Chicken Breast with Vegetables (V32),dinner,314,27.0,18.0,10.8,3.6,322,7.4,60,1,1,1,1,1,0,1,0,0
1482,Pasta Primavera (V32),dinner,345,10.4,50.1,10.4,4.3,288,7.4,10,0,0,1,0,0,0,1,1,0
1483,Beef Stew (V32),dinner,459,30.6,32.8,17.5,4.4,354,9.7,10,0,0,1,0,1,0,1,0,0
1484,Grilled Tofu with Rice (V32),dinner,387,18.2,51.2,11.4,3.4,117,18.1,25,0,1,1,0,0,0,1,1,1
1485,Fish Tacos (V32),dinner,368,22.5,32.7,14.3,3.1,287,17.6,45,0,1,1,0,1,0,1,0,0
1486,Roasted Chicken Thigh (V32),dinner,366,25.0,7.7,21.2,1.9,540,13.7,45,1,0,0,1,1,0,1,0,0
1487,Vegetable Lasagna (V32),dinner,369,14.8,41.6,14.8,3.7,659,18.6,20,0,0,0,0,0,0,1,1,0
1488,Shrimp Stir Fry (V32),dinner,349,26.2,30.5,10.9,3.3,774,9.9,15,1,0,0,0,1,0,1,0,1
1489,Turkey Meatballs with Pasta (V32),dinner,490,31.2,53.5,15.6,3.3,530,19.0,40,0,0,0,0,1,0,1,0,0
1490,Baked Cod with Potatoes (V32),dinner,340,28.0,30.0,8.0,3.0,632,12.5,20,1,0,0,0,1,1,1,1,0
1491,Lamb Chops with Salad (V32),dinner,463,30.9,10.3,28.9,3.1,407,5.7,25,1,0,0,1,1,0,1,0,1
1492,Stuffed Bell Peppers (V32),dinner,276,16.6,25.8,9.2,4.6,580,2.7,60,1,0,0,1,0,1,1,0,0
1493,Grilled Pork Tenderloin (V32),dinner,340,30.3,11.3,13.2,1.9,424,3.9,25,1,1,0,1,1,0,1,1,0
1494,Eggplant Parmesan (V32),dinner,419,15.4,38.6,19.9,5.5,476,9.5,20,0,0,0,0,0,0,1,1,0
1495,Baked Salmon with Broccoli (V33),dinner,349,29.4,11.0,16.5,3.7,158,6.6,10,1,0,1,1,1,0,1,0,1
1496,Chicken Breast with Vegetables (V33),dinner,363,31.2,20.8,12.5,4.2,629,8.9,45,1,0,0,1,1,0,1,0,0
1497,Pasta Primavera (V33),dinner,442,13.3,64.2,13.3,5.5,175,19.0,30,0,0,1,0,0,0,1,0,0
1498,Beef Stew (V33),dinner,408,27.2,29.1,15.5,3.9,695,9.4,25,0,0,0,1,1,0,1,1,0
1499,Grilled Tofu with Rice (V33),dinner,356,16.8,47.2,10.5,3.1,185,14.5,10,0,1,1,0,0,0,1,0,0
1500,Apple Slices with Peanut Butter,snack,184,5.5,20.3,9.2,2.8,624,3.2,15,1,0,0,1,0,1,1,0,0
1501,Mixed Nuts,snack,165,4.6,7.3,14.7,1.8,243,2.6,30,1,1,1,1,0,0,1,1,0
1502,Yogurt Cup,snack,158,8.5,19.1,4.2,0.0,370,17.1,20,1,0,1,1,0,1,1,0,0
1503,Carrot Sticks with Hummus,snack,126,3.9,15.6,5.8,3.9,331,4.5,20,1,1,1,1,0,1,1,0,0
1504,Cheese and Crackers,snack,170,6.8,15.4,8.5,0.9,795,13.3,40,0,0,0,1,0,1,1,0,1
1505,Banana,snack,102,1.0,26.4,0.0,2.9,738,7.4,15,1,0,0,1,0,1,1,0,1
1506,Trail Mix,snack,249,6.8,27.2,13.6,3.4,102,13.0,45,0,1,1,1,0,0,1,0,0
1507,Rice Cakes with Avocado,snack,154,2.9,19.3,7.7,2.9,103,9.0,40,1,1,1,1,0,1,1,1,0
1508,Hard Boiled Egg,snack,79,6.1,1.0,5.1,0.0,191,12.2,30,1,1,1,1,0,1,1,0,1
1509,Dark Chocolate Square,snack,116,1.9,13.6,7.7,1.9,200,9.2,60,1,1,1,1,0,1,1,0,0
1510,Cottage Cheese Cup,snack,95,10.5,3.5,3.5,0.0,272,10.8,25,1,0,1,1,0,1,1,0,0
1511,Fruit Smoothie,snack,174,3.9,34.9,1.9,2.9,632,17.9,15,1,0,0,0,0,1,1,0,0
1512,Whole Grain Toast with Honey,snack,172,4.3,32.3,3.2,2.2,226,2.8,20,0,1,1,0,0,1,1,0,0
1513,Edamame,snack,131,10.9,8.7,5.5,4.4,703,10.9,20,1,0,0,1,0,1,1,0,0
1514,Vegetable Soup Cup,snack,97,3.9,13.7,2.0,2.9,746,2.0,60,1,0,0,1,0,1,1,0,0
1515,Apple Slices with Peanut Butter (V1),snack,198,6.0,21.8,9.9,3.0,448,9.4,10,1,1,0,1,0,1,1,0,0
1516,Mixed Nuts (V1),snack,155,4.3,6.9,13.8,1.7,150,7.7,20,1,1,1,1,0,0,1,0,0
1517,Yogurt Cup (V1),snack,162,8.7,19.5,4.3,0.0,580,3.7,25,1,0,0,1,0,1,1,0,0
1518,Carrot Sticks with Hummus (V1),snack,123,3.8,15.2,5.7,3.8,772,4.2,45,1,0,0,1,0,1,1,0,0
1519,Cheese and Crackers (V1),snack,223,8.9,20.1,11.2,1.1,379,8.5,15,0,0,1,1,0,0,1,0,1
1520,Banana (V1),snack,93,0.9,24.1,0.0,2.7,539,4.5,40,1,0,0,1,0,1,1,0,0
1521,Trail Mix (V1),snack,230,6.3,25.2,12.6,3.1,775,5.1,15,0,0,0,1,0,0,1,0,1
1522,Rice Cakes with Avocado (V1),snack,178,3.4,22.4,8.9,3.4,354,18.4,45,1,1,1,1,0,1,1,0,1
1523,Hard Boiled Egg (V1),snack,67,5.2,0.9,4.3,0.0,583,7.7,25,1,0,0,1,0,1,1,0,0
1524,Dark Chocolate Square (V1),snack,106,1.8,12.4,7.1,1.8,154,6.9,40,1,1,1,1,0,1,1,0,0
1525,Cottage Cheese Cup (V1),snack,101,11.0,3.7,3.7,0.0,214,6.7,20,1,0,1,1,0,1,1,0,0
1526,Fruit Smoothie (V1),snack,161,3.6,32.3,1.8,2.7,600,2.3,30,1,0,0,0,0,1,1,0,1
1527,Whole Grain Toast with Honey (V1),snack,146,3.7,27.4,2.7,1.8,190,10.0,60,0,1,1,1,0,1,1,0,0
1528,Edamame (V1),snack,130,10.9,8.7,5.4,4.3,774,7.4,60,1,0,0,1,0,1,1,0,0
1529,Vegetable Soup Cup (V1),snack,91,3.7,12.9,1.8,2.8,613,12.1,15,1,0,0,1,0,1,1,1,1
1530,Apple Slices with Peanut Butter (V2),snack,197,5.9,21.7,9.9,3.0,348,14.7,10,1,1,1,1,0,1,1,0,0
1531,Mixed Nuts (V2),snack,158,4.4,7.0,14.1,1.8,253,3.8,45,1,1,1,1,0,0,1,0,0
1532,Yogurt Cup (V2),snack,139,7.4,16.7,3.7,0.0,187,14.1,15,1,0,1,1,0,1,1,0,0
1533,Carrot Sticks with Hummus (V2),snack,135,4.2,16.7,6.2,4.2,774,11.4,60,1,0,0,1,0,1,1,0,0
1534,Cheese and Crackers (V2),snack,207,8.3,18.6,10.4,1.0,749,15.0,15,0,0,0,1,0,0,1,0,0
1535,Banana (V2),snack,114,1.1,29.4,0.0,3.3,128,10.2,20,1,1,1,1,0,1,1,0,0
1536,Trail Mix (V2),snack,202,5.5,22.0,11.0,2.8,555,16.8,20,0,0,0,1,0,0,1,0,0
1537,Rice Cakes with Avocado (V2),snack,147,2.8,18.5,7.4,2.8,320,17.7,30,1,1,1,1,0,1,1,1,0
1538,Hard Boiled Egg (V2),snack,86,6.6,1.1,5.5,0.0,621,11.6,45,1,0,0,1,0,1,1,0,0
1539,Dark Chocolate Square (V2),snack,103,1.7,12.1,6.9,1.7,598,10.1,40,1,0,0,1,0,1,1,0,0
1540,Cottage Cheese Cup (V2),snack,109,11.9,4.0,4.0,0.0,687,4.5,10,1,0,0,1,0,1,1,1,0
1541,Fruit Smoothie (V2),snack,202,4.5,40.4,2.2,3.4,418,16.4,10,0,1,0,0,0,1,1,0,1
1542,Whole Grain Toast with Honey (V2),snack,166,4.2,31.3,3.1,2.1,185,11.9,45,0,1,1,0,0,1,1,1,0
1543,Edamame (V2),snack,116,9.7,7.8,4.8,3.9,120,19.4,10,1,1,1,1,0,1,1,1,1
1544,Vegetable Soup Cup (V2),snack,109,4.4,15.3,2.2,3.3,439,12.3,15,1,1,0,1,0,1,1,1,0
1545,Apple Slices with Peanut Butter (V3),snack,174,5.2,19.2,8.7,2.6,418,17.0,40,1,1,0,1,0,1,1,0,0
1546,Mixed Nuts (V3),snack,181,5.0,8.1,16.2,2.0,141,10.7,45,1,0,1,1,0,0,1,0,0
1547,Yogurt Cup (V3),snack,160,8.6,19.3,4.3,0.0,563,10.1,20,1,0,0,1,0,1,1,0,0
1548,Carrot Sticks with Hummus (V3),snack,112,3.5,13.8,5.2,3.5,167,6.3,30,1,1,1,1,0,1,1,0,0
1549,Cheese and Crackers (V3),snack,228,9.1,20.6,11.4,1.1,430,7.8,20,0,0,0,1,0,0,1,1,1
1550,Banana (V3),snack,103,1.0,26.5,0.0,2.9,431,9.0,60,1,1,0,1,0,1,1,0,0
1551,Trail Mix (V3),snack,250,6.8,27.3,13.7,3.4,412,10.9,15,0,1,0,1,0,0,1,0,0
1552,Rice Cakes with Avocado (V3),snack,142,2.7,17.8,7.1,2.7,526,2.3,40,1,0,0,1,0,1,1,0,0
1553,Hard Boiled Egg (V3),snack,83,6.4,1.1,5.3,0.0,502,5.1,10,1,0,0,1,0,1,1,0,0
1554,Dark Chocolate Square (V3),snack,126,2.1,14.8,8.4,2.1,138,13.8,10,1,1,1,1,0,1,1,0,1
1555,Cottage Cheese Cup (V3),snack,102,11.1,3.7,3.7,0.0,160,2.6,15,1,0,1,1,0,1,1,0,0
1556,Fruit Smoothie (V3),snack,205,4.6,41.1,2.3,3.4,279,14.3,30,0,1,1,0,0,1,1,0,0
1557,Whole Grain Toast with Honey (V3),snack,169,4.2,31.7,3.2,2.1,510,7.2,15,0,0,0,0,0,1,1,0,0
1558,Edamame (V3),snack,103,8.6,6.9,4.3,3.4,417,19.1,15,1,1,0,1,0,1,1,1,0
1559,Vegetable Soup Cup (V3),snack,108,4.3,15.2,2.2,3.3,466,6.5,20,1,1,0,1,0,1,1,0,1
1560,Apple Slices with Peanut Butter (V4),snack,223,6.7,24.6,11.2,3.4,475,14.7,20,1,1,0,1,0,0,1,0,0
1561,Mixed Nuts (V4),snack,174,4.9,7.8,15.5,1.9,158,19.3,15,1,0,1,1,0,0,1,0,0
1562,Yogurt Cup (V4),snack,169,9.1,20.4,4.5,0.0,321,8.5,45,1,0,1,1,0,1,1,0,1
1563,Carrot Sticks with Hummus (V4),snack,148,4.6,18.3,6.9,4.6,679,13.7,15,1,0,0,1,0,1,1,0,0
1564,Cheese and Crackers (V4),snack,208,8.3,18.7,10.4,1.0,745,19.7,10,0,0,0,1,0,0,1,0,1
1565,Banana (V4),snack,92,0.9,23.7,0.0,2.6,794,7.3,20,1,0,0,1,0,1,1,1,0
1566,Trail Mix (V4),snack,206,5.6,22.5,11.2,2.8,516,11.4,10,0,0,0,1,0,0,1,0,0
1567,Rice Cakes with Avocado (V4),snack,153,2.9,19.2,7.7,2.9,415,4.4,15,1,1,0,1,0,1,1,0,1
1568,Hard Boiled Egg (V4),snack,75,5.8,1.0,4.8,0.0,563,15.6,30,1,0,0,1,0,1,1,1,0
1569,Dark Chocolate Square (V4),snack,104,1.7,12.2,7.0,1.7,646,18.8,30,1,0,0,1,0,1,1,0,0
1570,Cottage Cheese Cup (V4),snack,101,11.1,3.7,3.7,0.0,547,19.0,10,1,0,0,1,0,1,1,0,1
1571,Fruit Smoothie (V4),snack,162,3.6,32.5,1.8,2.7,179,2.3,25,1,1,1,0,0,1,1,0,0
1572,Whole Grain Toast with Honey (V4),snack,141,3.5,26.5,2.6,1.8,477,19.6,30,0,1,0,1,0,1,1,0,0
1573,Edamame (V4),snack,108,9.1,7.3,4.5,3.6,464,18.2,10,1,1,0,1,0,1,1,1,0
1574,Vegetable Soup Cup (V4),snack,114,4.6,16.0,2.3,3.4,185,9.6,25,1,1,1,1,0,1,1,1,0
1575,Apple Slices with Peanut Butter (V5),snack,217,6.5,24.0,10.9,3.3,704,4.0,60,1,0,0,1,0,0,1,0,0
1576,Mixed Nuts (V5),snack,195,5.4,8.7,17.4,2.2,487,2.9,20,1,0,0,1,0,0,1,0,0
1577,Yogurt Cup (V5),snack,128,6.9,15.4,3.4,0.0,417,8.0,30,1,0,0,1,0,1,1,0,0
1578,Carrot Sticks with Hummus (V5),snack,112,3.4,13.8,5.2,3.4,791,16.2,25,1,0,0,1,0,1,1,0,1
1579,Cheese and Crackers (V5),snack,207,8.3,18.7,10.4,1.0,253,3.9,10,0,0,1,1,0,0,1,0,0
1580,Banana (V5),snack,114,1.1,29.4,0.0,3.3,667,11.0,20,1,0,0,1,0,1,1,0,1
1581,Trail Mix (V5),snack,240,6.6,26.3,13.1,3.3,546,12.7,25,0,0,0,1,0,0,1,0,0
1582,Rice Cakes with Avocado (V5),snack,169,3.2,21.2,8.5,3.2,281,16.7,20,1,1,1,1,0,1,1,1,0
1583,Hard Boiled Egg (V5),snack,78,6.0,1.0,5.0,0.0,787,4.9,60,1,0,0,1,0,1,1,0,0
1584,Dark Chocolate Square (V5),snack,102,1.7,12.0,6.9,1.7,364,2.5,20,1,1,1,1,0,1,1,0,0
1585,Cottage Cheese Cup (V5),snack,121,13.3,4.4,4.4,0.0,672,2.3,30,1,0,0,1,0,1,1,0,0
1586,Fruit Smoothie (V5),snack,176,3.9,35.3,2.0,2.9,775,3.3,30,1,0,0,0,0,1,1,0,0
1587,Whole Grain Toast with Honey (V5),snack,175,4.4,33.0,3.3,2.2,779,14.6,15,0,0,0,0,0,1,1,0,0
1588,Edamame (V5),snack,111,9.3,7.4,4.6,3.7,739,6.3,30,1,0,0,1,0,1,1,1,1
1589,Vegetable Soup Cup (V5),snack,90,3.6,12.7,1.8,2.7,514,16.3,45,1,0,0,1,0,1,1,0,0
1590,Apple Slices with Peanut Butter (V6),snack,171,5.2,18.9,8.6,2.6,245,19.0,25,1,1,1,1,0,1,1,1,0
1591,Mixed Nuts (V6),snack,193,5.4,8.6,17.2,2.1,591,3.1,25,1,0,0,1,0,0,1,1,0
1592,Yogurt Cup (V6),snack,136,7.3,16.4,3.6,0.0,465,14.8,30,1,0,0,1,0,1,1,0,1
1593,Carrot Sticks with Hummus (V6),snack,145,4.5,17.9,6.7,4.5,139,10.4,40,1,1,1,1,0,1,1,1,0
1594,Cheese and Crackers (V6),snack,177,7.1,16.0,8.9,0.9,269,16.1,45,0,0,1,1,0,1,1,1,1
1595,Banana (V6),snack,99,1.0,25.7,0.0,2.9,440,16.1,20,1,1,0,1,0,1,1,1,1
1596,Trail Mix (V6),snack,188,5.1,20.6,10.3,2.6,472,17.8,60,0,1,0,1,0,0,1,0,1
1597,Rice Cakes with Avocado (V6),snack,158,3.0,19.8,7.9,3.0,719,9.9,60,1,0,0,1,0,1,1,1,0
1598,Hard Boiled Egg (V6),snack,79,6.1,1.0,5.1,0.0,227,7.7,20,1,1,1,1,0,1,1,0,0
1599,Dark Chocolate Square (V6),snack,121,2.0,14.1,8.1,2.0,123,4.4,25,1,1,1,1,0,1,1,1,0
1600,Cottage Cheese Cup (V6),snack,116,12.7,4.2,4.2,0.0,447,10.1,25,1,0,0,1,0,1,1,0,0
1601,Fruit Smoothie (V6),snack,156,3.5,31.3,1.7,2.6,320,9.9,40,1,1,1,0,0,1,1,0,0
1602,Whole Grain Toast with Honey (V6),snack,158,4.0,29.7,3.0,2.0,709,5.1,20,0,0,0,1,0,1,1,0,1
1603,Edamame (V6),snack,114,9.5,7.6,4.8,3.8,688,5.1,20,1,0,0,1,0,1,1,1,0
1604,Vegetable Soup Cup (V6),snack,101,4.1,14.3,2.0,3.1,121,19.6,60,1,1,1,1,0,1,1,1,0
1605,Apple Slices with Peanut Butter (V7),snack,227,6.8,25.0,11.4,3.4,379,19.3,25,1,1,1,1,0,0,1,1,1
1606,Mixed Nuts (V7),snack,184,5.1,8.2,16.4,2.0,779,10.1,60,1,0,0,1,0,0,1,0,0
1607,Yogurt Cup (V7),snack,141,7.6,17.0,3.8,0.0,474,12.5,15,1,0,0,1,0,1,1,0,0
1608,Carrot Sticks with Hummus (V7),snack,143,4.4,17.7,6.6,4.4,648,6.3,45,1,0,0,1,0,1,1,1,0
1609,Cheese and Crackers (V7),snack,190,7.6,17.2,9.5,1.0,399,8.3,45,0,0,1,1,0,1,1,0,0
1610,Banana (V7),snack,117,1.1,30.1,0.0,3.3,107,12.3,60,1,1,1,0,0,1,1,0,0
1611,Trail Mix (V7),snack,218,6.0,23.8,11.9,3.0,707,18.3,40,0,0,0,1,0,0,1,1,0
1612,Rice Cakes with Avocado (V7),snack,141,2.7,17.7,7.1,2.7,104,2.0,60,1,1,1,1,0,1,1,1,1
1613,Hard Boiled Egg (V7),snack,80,6.2,1.0,5.1,0.0,107,6.8,60,1,1,1,1,0,1,1,0,1
1614,Dark Chocolate Square (V7),snack,118,2.0,13.8,7.9,2.0,739,15.1,25,1,0,0,1,0,1,1,0,0
1615,Cottage Cheese Cup (V7),snack,100,10.9,3.6,3.6,0.0,716,11.8,15,1,0,0,1,0,1,1,1,0
1616,Fruit Smoothie (V7),snack,183,4.1,36.7,2.0,3.1,747,7.6,10,1,0,0,0,0,1,1,0,0
1617,Whole Grain Toast with Honey (V7),snack,141,3.5,26.5,2.7,1.8,482,15.2,30,0,1,0,1,0,1,1,0,1
1618,Edamame (V7),snack,125,10.4,8.3,5.2,4.2,518,17.2,60,1,0,0,1,0,1,1,0,0
1619,Vegetable Soup Cup (V7),snack,112,4.5,15.7,2.2,3.4,596,11.6,40,1,0,0,1,0,1,1,0,0
1620,Apple Slices with Peanut Butter (V8),snack,196,5.9,21.6,9.8,2.9,254,13.0,20,1,1,1,1,0,1,1,1,1
1621,Mixed Nuts (V8),snack,168,4.7,7.5,15.0,1.9,111,2.9,60,1,0,1,1,0,0,1,0,0
1622,Yogurt Cup (V8),snack,131,7.0,15.8,3.5,0.0,452,16.1,45,1,0,0,1,0,1,1,0,1
1623,Carrot Sticks with Hummus (V8),snack,120,3.7,14.8,5.5,3.7,620,9.6,25,1,0,0,1,0,1,1,0,0
1624,Cheese and Crackers (V8),snack,175,7.0,15.8,8.8,0.9,584,2.3,15,0,0,0,1,0,1,1,1,0
1625,Banana (V8),snack,93,0.9,24.0,0.0,2.7,523,18.9,40,1,0,0,1,0,1,1,1,0
1626,Trail Mix (V8),snack,252,6.9,27.6,13.8,3.4,376,4.5,10,0,1,1,1,0,0,1,0,0
1627,Rice Cakes with Avocado (V8),snack,150,2.8,18.9,7.5,2.8,563,19.5,30,1,0,0,1,0,1,1,0,0
1628,Hard Boiled Egg (V8),snack,69,5.3,0.9,4.4,0.0,671,18.5,30,1,0,0,1,0,1,1,0,0
1629,Dark Chocolate Square (V8),snack,118,2.0,13.8,7.9,2.0,269,2.9,25,1,1,1,1,0,1,1,1,0
1630,Cottage Cheese Cup (V8),snack,123,13.5,4.5,4.5,0.0,626,17.2,20,1,0,0,1,0,1,1,0,0
1631,Fruit Smoothie (V8),snack,188,4.2,37.7,2.1,3.1,554,11.7,60,1,0,0,0,0,1,1,0,0
1632,Whole Grain Toast with Honey (V8),snack,154,3.9,29.0,2.9,1.9,248,13.4,45,0,1,1,1,0,1,1,1,0
1633,Edamame (V8),snack,116,9.7,7.8,4.9,3.9,392,11.7,45,1,1,1,1,0,1,1,1,0
1634,Vegetable Soup Cup (V8),snack,113,4.5,15.9,2.3,3.4,645,17.8,60,1,0,0,1,0,1,1,0,1
1635,Apple Slices with Peanut Butter (V9),snack,221,6.6,24.4,11.1,3.3,331,9.2,40,1,1,1,1,0,0,1,0,0
1636,Mixed Nuts (V9),snack,198,5.5,8.8,17.7,2.2,320,3.7,45,1,0,1,1,0,0,1,0,0
1637,Yogurt Cup (V9),snack,130,7.0,15.7,3.5,0.0,370,9.3,25,1,0,1,1,0,1,1,0,0
1638,Carrot Sticks with Hummus (V9),snack,121,3.7,15.0,5.6,3.7,570,16.9,30,1,0,0,1,0,1,1,0,0
1639,Cheese and Crackers (V9),snack,211,8.4,19.0,10.6,1.1,142,11.8,15,0,0,1,1,0,0,1,0,0
1640,Banana (V9),snack,95,0.9,24.6,0.0,2.7,435,10.0,40,1,1,0,1,0,1,1,1,0
1641,Trail Mix (V9),snack,243,6.6,26.6,13.3,3.3,248,6.8,30,0,1,1,1,0,0,1,1,0
1642,Rice Cakes with Avocado (V9),snack,138,2.6,17.4,6.9,2.6,637,4.9,20,1,0,0,1,0,1,1,0,1
1643,Hard Boiled Egg (V9),snack,77,5.9,1.0,4.9,0.0,162,4.5,15,1,1,1,1,0,1,1,0,0
1644,Dark Chocolate Square (V9),snack,126,2.1,14.7,8.4,2.1,511,2.2,25,1,0,0,1,0,1,1,0,0
1645,Cottage Cheese Cup (V9),snack,93,10.2,3.4,3.4,0.0,430,11.5,10,1,0,0,1,0,1,1,0,0
1646,Fruit Smoothie (V9),snack,153,3.4,30.6,1.7,2.6,792,14.9,45,1,0,0,0,0,1,1,0,0
1647,Whole Grain Toast with Honey (V9),snack,159,4.0,29.9,3.0,2.0,498,3.4,60,0,1,0,1,0,1,1,0,0
1648,Edamame (V9),snack,117,9.8,7.8,4.9,3.9,740,12.3,20,1,0,0,1,0,1,1,1,0
1649,Vegetable Soup Cup (V9),snack,113,4.5,15.9,2.3,3.4,126,11.2,40,1,1,1,1,0,1,1,1,0
1650,Apple Slices with Peanut Butter (V10),snack,180,5.4,19.9,9.0,2.7,540,19.7,15,1,0,0,1,0,1,1,1,0
1651,Mixed Nuts (V10),snack,167,4.7,7.5,14.9,1.9,330,9.7,40,1,1,1,1,0,0,1,0,1
1652,Yogurt Cup (V10),snack,129,6.9,15.5,3.4,0.0,227,19.6,20,1,0,1,1,0,1,1,0,0
1653,Carrot Sticks with Hummus (V10),snack,128,3.9,15.8,5.9,3.9,754,18.0,15,1,0,0,1,0,1,1,0,0
1654,Cheese and Crackers (V10),snack,186,7.5,16.8,9.3,0.9,112,12.0,10,0,0,1,1,0,1,1,0,0
1655,Banana (V10),snack,92,0.9,23.7,0.0,2.6,671,9.3,30,1,0,0,1,0,1,1,1,0
1656,Trail Mix (V10),snack,202,5.5,22.0,11.0,2.8,177,4.0,10,0,1,1,1,0,0,1,0,0
1657,Rice Cakes with Avocado (V10),snack,145,2.7,18.2,7.3,2.7,755,19.2,15,1,0,0,1,0,1,1,0,0
1658,Hard Boiled Egg (V10),snack,67,5.2,0.9,4.3,0.0,342,12.0,15,1,1,1,1,0,1,1,1,1
1659,Dark Chocolate Square (V10),snack,125,2.1,14.6,8.4,2.1,309,16.6,25,1,1,1,1,0,1,1,1,0
1660,Cottage Cheese Cup (V10),snack,111,12.2,4.1,4.1,0.0,678,3.1,60,1,0,0,1,0,1,1,0,0
1661,Fruit Smoothie (V10),snack,161,3.6,32.2,1.8,2.7,246,4.6,25,1,1,1,0,0,1,1,0,0
1662,Whole Grain Toast with Honey (V10),snack,178,4.5,33.4,3.3,2.2,500,8.1,25,0,0,0,0,0,1,1,0,0
1663,Edamame (V10),snack,113,9.4,7.5,4.7,3.8,650,5.4,25,1,0,0,1,0,1,1,1,0
1664,Vegetable Soup Cup (V10),snack,85,3.4,11.9,1.7,2.6,255,11.3,10,1,1,1,1,0,1,1,0,1
1665,Apple Slices with Peanut Butter (V11),snack,224,6.7,24.7,11.2,3.4,431,12.3,25,1,1,0,1,0,0,1,0,0
1666,Mixed Nuts (V11),snack,195,5.4,8.7,17.4,2.2,580,6.7,30,1,0,0,1,0,0,1,0,0
1667,Yogurt Cup (V11),snack,157,8.4,18.9,4.2,0.0,523,13.5,25,1,0,0,1,0,1,1,1,0
1668,Carrot Sticks with Hummus (V11),snack,127,3.9,15.6,5.9,3.9,644,2.6,25,1,0,0,1,0,1,1,0,0
1669,Cheese and Crackers (V11),snack,188,7.6,17.0,9.4,0.9,385,17.6,25,0,0,1,1,0,1,1,0,0
1670,Banana (V11),snack,95,0.9,24.7,0.0,2.7,287,9.6,20,1,1,1,1,0,1,1,0,0
1671,Trail Mix (V11),snack,216,5.9,23.7,11.8,3.0,170,10.7,15,0,1,1,1,0,0,1,1,1
1672,Rice Cakes with Avocado (V11),snack,164,3.1,20.5,8.2,3.1,634,7.1,45,1,0,0,1,0,1,1,1,0
1673,Hard Boiled Egg (V11),snack,78,6.0,1.0,5.0,0.0,407,15.7,30,1,1,0,1,0,1,1,1,1
1674,Dark Chocolate Square (V11),snack,123,2.1,14.5,8.3,2.1,601,16.0,25,1,0,0,1,0,1,1,0,0
1675,Cottage Cheese Cup (V11),snack,101,11.0,3.7,3.7,0.0,731,15.3,40,1,0,0,1,0,1,1,0,1
1676,Fruit Smoothie (V11),snack,189,4.2,37.9,2.1,3.2,447,6.6,25,1,1,0,0,0,1,1,1,0
1677,Whole Grain Toast with Honey (V11),snack,174,4.4,32.6,3.3,2.2,688,6.7,10,0,0,0,0,0,1,1,1,0
1678,Edamame (V11),snack,111,9.3,7.4,4.6,3.7,665,2.7,60,1,0,0,1,0,1,1,0,1
1679,Vegetable Soup Cup (V11),snack,114,4.6,16.0,2.3,3.4,684,7.0,40,1,0,0,1,0,1,1,0,1
1680,Apple Slices with Peanut Butter (V12),snack,221,6.6,24.4,11.1,3.3,637,4.9,30,1,0,0,1,0,0,1,0,0
1681,Mixed Nuts (V12),snack,179,5.0,8.0,16.0,2.0,518,5.3,20,1,0,0,1,0,0,1,0,0
1682,Yogurt Cup (V12),snack,130,6.9,15.6,3.5,0.0,323,8.4,25,1,0,1,1,0,1,1,0,1
1683,Carrot Sticks with Hummus (V12),snack,130,4.0,16.0,6.0,4.0,612,4.8,30,1,0,0,1,0,1,1,0,0
1684,Cheese and Crackers (V12),snack,198,8.0,17.9,9.9,1.0,661,11.9,60,0,0,0,1,0,1,1,0,0
1685,Banana (V12),snack,113,1.1,29.2,0.0,3.2,133,4.2,30,1,1,1,1,0,1,1,0,1
1686,Trail Mix (V12),snack,189,5.2,20.7,10.3,2.6,271,13.8,25,0,1,1,1,0,0,1,1,0
1687,Rice Cakes with Avocado (V12),snack,151,2.8,18.9,7.6,2.8,339,8.2,30,1,1,1,1,0,1,1,0,0
1688,Hard Boiled Egg (V12),snack,88,6.8,1.1,5.7,0.0,153,4.5,60,1,1,1,1,0,1,1,0,0
1689,Dark Chocolate Square (V12),snack,116,1.9,13.5,7.7,1.9,580,12.5,20,1,0,0,1,0,1,1,0,0
1690,Cottage Cheese Cup (V12),snack,110,12.0,4.0,4.0,0.0,482,14.0,60,1,0,0,1,0,1,1,0,0
1691,Fruit Smoothie (V12),snack,202,4.5,40.5,2.3,3.4,268,12.3,15,0,1,1,0,0,1,1,0,1
1692,Whole Grain Toast with Honey (V12),snack,139,3.5,26.2,2.6,1.7,711,15.2,20,0,0,0,1,0,1,1,0,0
1693,Edamame (V12),snack,125,10.5,8.4,5.2,4.2,136,11.5,30,1,1,1,1,0,1,1,1,0
1694,Vegetable Soup Cup (V12),snack,99,4.0,13.9,2.0,3.0,145,19.9,30,1,1,1,1,0,1,1,1,0
1695,Apple Slices with Peanut Butter (V13),snack,207,6.2,22.8,10.4,3.1,145,13.1,40,1,1,1,1,0,0,1,0,0
